,solID,perfQ,#changes,pas,reliability,usecase,brf_clone,brf_moc,brf_mcnn,brf_moncnn,maxeval,probpas,clone,mcnn,action1,action2,action3,action4,target1,target2,target3,target4,moc,moncnn
816,2330,0.1811424717501723,5.49,16.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,3.0,0.0,moncnn,clone,clone,clone,getEnterpriseByID,CashBox,EnterpriseClient,CashBox,0.0,1.0
648,4387,0.181146018480039,3.69,16.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,3.0,0.0,clone,clone,moncnn,clone,EnterpriseClient,BarCodeScanner,getMeanTimeToDelivery,LightDisplay_wgtzhaxwqg,0.0,1.0
647,4386,0.181146018480039,3.69,16.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,3.0,0.0,clone,clone,moncnn,clone,EnterpriseClient,BarCodeScanner,getMeanTimeToDelivery,LightDisplay_wgtzhaxwqg,0.0,1.0
649,4390,0.181146018480039,3.69,16.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,3.0,0.0,clone,clone,moncnn,clone,EnterpriseClient,BarCodeScanner,getMeanTimeToDelivery,LightDisplay_wgtzhaxwqg,0.0,1.0
644,4297,0.181146018480039,3.69,16.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,3.0,0.0,clone,clone,moncnn,clone,EnterpriseClient,BarCodeScanner,getMeanTimeToDelivery,LightDisplay_wgtzhaxwqg,0.0,1.0
569,2272,0.1814123785305228,5.140000000000001,0.0,0.0538950785478777,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.00,3.0,1.0,clone,clone,mcnn,clone,Printer,CashBox,Reporting,Printer,0.0,0.0
58,449,0.181688919543627,3.69,16.0,0.7633607736142636,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,3.0,0.0,clone,clone,clone,moncnn,EnterpriseClient,CashBox_upmuvvzjgx,LightDisplay,stopSale,0.0,1.0
53,401,0.181688919543627,3.69,16.0,0.7633607736142636,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,3.0,0.0,clone,clone,clone,moncnn,EnterpriseClient,CashBox_upmuvvzjgx,LightDisplay,stopSale,0.0,1.0
966,4946,0.1828473272575182,6.15,0.0,0.8920009667049521,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,1.0,moncnn,moncnn,clone,mcnn,enterOrderID,getTransaction,EnterpriseClient,CashBoxController,0.0,2.0
970,4964,0.1828473272575182,6.15,0.0,0.8920009667049521,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,1.0,moncnn,moncnn,clone,mcnn,enterOrderID,getTransaction,EnterpriseClient,CashBoxController,0.0,2.0
975,4984,0.1828479411792673,4.92,0.0,0.8194818081102719,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,2.0,1.0,clone,moncnn,clone,mcnn,New-Node_vwwmotvpnu,getTransaction,EnterpriseClient,CashBoxController,0.0,1.0
965,4937,0.1828479411792673,4.92,0.0,0.8194818081102719,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,2.0,1.0,clone,moncnn,clone,mcnn,New-Node_vwwmotvpnu,getTransaction,EnterpriseClient,CashBoxController,0.0,1.0
961,4351,0.1828479411792673,4.92,0.0,0.8194818081102719,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,2.0,1.0,clone,moncnn,clone,mcnn,New-Node_vwwmotvpnu,getTransaction,EnterpriseClient,CashBoxController,0.0,1.0
969,4963,0.1828479411792673,4.92,0.0,0.8194818081102719,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,2.0,1.0,clone,moncnn,clone,mcnn,New-Node_vwwmotvpnu,getTransaction,EnterpriseClient,CashBoxController,0.0,1.0
974,4981,0.1828479411792673,4.92,0.0,0.8194818081102719,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,2.0,1.0,clone,moncnn,clone,mcnn,New-Node_vwwmotvpnu,getTransaction,EnterpriseClient,CashBoxController,0.0,1.0
1,16,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
2,46,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
3,60,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
7,135,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
13,155,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
6,131,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
5,96,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
4,69,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
10,143,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
9,142,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
8,138,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
0,7,0.1833577250710124,3.91,16.0,0.760742928824626,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,1.0,clone,mcnn,clone,clone,CashBox,Inventory,Printer,New-Node_vmmdxrdxod,0.0,0.0
248,2340,0.1835250333372652,9.62,13.0,0.819440046370705,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,2.0,1.0,moncnn,mcnn,clone,clone,getTransactionContext,Persistence,StoreServer,EnterpriseServer,0.0,1.0
1127,3353,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1125,3337,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1123,3321,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1128,3360,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1129,3362,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1133,4541,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1135,5655,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1126,3348,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
1120,3203,0.1854404170795025,3.69,16.0,0.819440046370705,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getTransactionContext,New-Node_ppudqzpaho,BarCodeScanner,0.0,1.0
400,2993,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
414,4060,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
411,3884,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
409,3522,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
408,3234,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
406,3219,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
413,3950,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
407,3230,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
405,3209,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
404,3076,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
403,3060,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
402,3035,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
401,3023,0.1884214215006374,5.71,16.0,0.054051774842836,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,1.0,clone,clone,mcnn,moncnn,LightDisplay,CashBox,GUIReporting,startSale,0.0,1.0
748,5092,0.1893404498521018,6.15,16.0,0.6443499577385545,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,2.0,0.0,clone,moc,clone,moncnn,CashBox,getTransaction,StoreServer,createReport,1.0,1.0
749,5410,0.1893404498521018,6.15,16.0,0.6443499577385545,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,2.0,0.0,clone,moc,clone,moncnn,CashBox,getTransaction,StoreServer,createReport,1.0,1.0
190,5900,0.1905350391941266,8.96,0.0,0.8910375917872284,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,1.0,moncnn,moncnn,mcnn,clone,getTransaction,enterOrderID,PrinterController,StoreServer,0.0,2.0
186,5886,0.1905350391941266,8.96,0.0,0.8910375917872284,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,1.0,moncnn,moncnn,mcnn,clone,getTransaction,enterOrderID,PrinterController,StoreServer,0.0,2.0
177,5741,0.1905350391941266,8.96,0.0,0.8910375917872284,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,1.0,moncnn,moncnn,mcnn,clone,getTransaction,enterOrderID,PrinterController,StoreServer,0.0,2.0
392,1563,0.1918706308389368,7.13,8.0,0.5649415290210522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,0.0,clone,clone,moc,moncnn,EnterpriseClient,EnterpriseServer,queryOrderById,printRunningTotal,1.0,1.0
268,6543,0.1930562701737597,7.51,13.0,0.5748185213025578,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,enterOrderID,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
266,6027,0.1930562701737597,7.51,13.0,0.5748185213025578,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,1.0,1.0,moncnn,mcnn,moncnn,clone,enterOrderID,GUIReporting,getEnterpriseByID,EnterpriseServer,0.0,2.0
1100,7351,0.1930618000791022,3.69,9.0,0.763086383988203,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,EnterpriseClient,EnterpriseClient_naqemwrsgy,EnterpriseClient_naqemwrsgy,0.0,0.0
124,604,0.1938398904507816,7.13,11.0,0.91991623419198,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,moc,moncnn,clone,clone,queryOrderById,getEnterpriseByID,CashBox,EnterpriseServer,1.0,1.0
122,597,0.1938398904507816,7.13,11.0,0.91991623419198,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,moc,moncnn,clone,clone,queryOrderById,getEnterpriseByID,CashBox,EnterpriseServer,1.0,1.0
119,395,0.1938398904507816,7.13,11.0,0.91991623419198,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,moc,moncnn,clone,clone,queryOrderById,getEnterpriseByID,CashBox,EnterpriseServer,1.0,1.0
499,4444,0.1942001761295906,4.92,10.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,BarCodeScanner_dyiqbitegk,BarCodeScanner,0.0,0.0
504,4936,0.1942001761295906,4.92,10.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,BarCodeScanner_dyiqbitegk,BarCodeScanner,0.0,0.0
509,5487,0.1942001761295906,4.92,10.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,BarCodeScanner_dyiqbitegk,BarCodeScanner,0.0,0.0
496,4331,0.1942001761295906,4.92,10.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,BarCodeScanner_dyiqbitegk,BarCodeScanner,0.0,0.0
502,4932,0.1942001761295906,4.92,10.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,BarCodeScanner_dyiqbitegk,BarCodeScanner,0.0,0.0
510,5490,0.1942001761295906,4.92,10.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,BarCodeScanner_dyiqbitegk,BarCodeScanner,0.0,0.0
938,5545,0.1942044277397085,3.69,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.80,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,New-Node_iyouhfzkcr,New-Node_iyouhfzkcr,0.0,0.0
935,5174,0.1942044277397085,3.69,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.80,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,New-Node_iyouhfzkcr,New-Node_iyouhfzkcr,0.0,0.0
847,5518,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
845,5374,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
844,5361,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
842,5354,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
832,4884,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
841,5350,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
836,5311,0.1943764450818015,4.67,18.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,New-Node_iznpdlflsg,startSale,enterOrderID,BarCodeScanner,1.0,1.0
425,8366,0.1956835747747441,4.67,17.0,0.8720568845398027,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,0.0,moc,moncnn,clone,clone,enterOrderID,startSale,Printer,Printer_vgpbbuavqu,1.0,1.0
418,8027,0.1956835747747441,4.67,17.0,0.8720568845398027,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,0.0,moc,moncnn,clone,clone,enterOrderID,startSale,Printer,Printer_vgpbbuavqu,1.0,1.0
884,188,0.1957093428796165,8.61,0.0,0.8189340127917761,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,clone,mcnn,clone,moncnn,EnterpriseServer,ScannerController,New-Node_yxaothcbcj,getTransactionContext,0.0,1.0
581,4504,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
583,4521,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
590,4551,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
587,4539,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
588,4542,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
577,4387,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
576,4192,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
586,4535,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
580,4496,0.1957137665167321,4.92,10.0,0.81973357658136,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,1.0,mcnn,clone,moncnn,clone,New-Component_clolvpttys,CashBox,getTransaction,EnterpriseServer,0.0,1.0
671,1050,0.1978067205051294,3.69,17.0,0.8356055425828832,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,2.0,1.0,clone,clone,moncnn,mcnn,Printer,CashBox,enterOrderID,New-Component_vshimternr,0.0,1.0
665,1003,0.1978067205051294,3.69,17.0,0.8356055425828832,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,2.0,1.0,clone,clone,moncnn,mcnn,Printer,CashBox,enterOrderID,New-Component_vshimternr,0.0,1.0
659,984,0.1978067205051294,3.69,17.0,0.8356055425828832,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,2.0,1.0,clone,clone,moncnn,mcnn,Printer,CashBox,enterOrderID,New-Component_vshimternr,0.0,1.0
851,273,0.2002340879234138,7.29,13.0,0.8208710212062362,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,moncnn,clone,moncnn,clone,getEnterpriseByID,EnterpriseClient,saleStartedEvent,EnterpriseServer,0.0,2.0
854,356,0.2002340879234138,7.29,13.0,0.8208710212062362,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,moncnn,clone,moncnn,clone,getEnterpriseByID,EnterpriseClient,saleStartedEvent,EnterpriseServer,0.0,2.0
857,452,0.2002340879234138,7.29,13.0,0.8208710212062362,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,moncnn,clone,moncnn,clone,getEnterpriseByID,EnterpriseClient,saleStartedEvent,EnterpriseServer,0.0,2.0
860,527,0.2002340879234138,7.29,13.0,0.8208710212062362,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,moncnn,clone,moncnn,clone,getEnterpriseByID,EnterpriseClient,saleStartedEvent,EnterpriseServer,0.0,2.0
117,365,0.2004816463020675,5.55,9.0,0.053400685977608,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,1.0,clone,mcnn,moc,clone,EnterpriseServer,Reporting,scanProduct,EnterpriseServer_jdjkyldsfp,1.0,0.0
115,355,0.2004816463020675,5.55,9.0,0.053400685977608,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,1.0,clone,mcnn,moc,clone,EnterpriseServer,Reporting,scanProduct,EnterpriseServer_jdjkyldsfp,1.0,0.0
112,4,0.2004816463020675,5.55,9.0,0.053400685977608,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,1.0,clone,mcnn,moc,clone,EnterpriseServer,Reporting,scanProduct,EnterpriseServer_jdjkyldsfp,1.0,0.0
123,601,0.2004816463020675,5.55,9.0,0.053400685977608,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,1.0,clone,mcnn,moc,clone,EnterpriseServer,Reporting,scanProduct,EnterpriseServer_jdjkyldsfp,1.0,0.0
300,760,0.2013734786914119,5.9,17.0,0.874006509895031,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.55,2.0,0.0,clone,clone,moc,moncnn,CashBox,Printer,queryStockItem,enterOrderID,1.0,1.0
294,528,0.2013734786914119,5.9,17.0,0.874006509895031,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.55,2.0,0.0,clone,clone,moc,moncnn,CashBox,Printer,queryStockItem,enterOrderID,1.0,1.0
481,2051,0.2027726863163473,7.569999999999999,16.0,0.8801858278986522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,1.0,1.0,clone,mcnn,moncnn,moc,EnterpriseClient,PrinterController,rollInReceivedOrder,rollInReceivedOrder,1.0,1.0
495,2950,0.2027726863163473,7.569999999999999,16.0,0.8801858278986522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,1.0,1.0,clone,mcnn,moncnn,moc,EnterpriseClient,PrinterController,rollInReceivedOrder,rollInReceivedOrder,1.0,1.0
491,2113,0.2027726863163473,7.569999999999999,16.0,0.8801858278986522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,1.0,1.0,clone,mcnn,moncnn,moc,EnterpriseClient,PrinterController,rollInReceivedOrder,rollInReceivedOrder,1.0,1.0
482,2057,0.2027726863163473,7.569999999999999,16.0,0.8801858278986522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,1.0,1.0,clone,mcnn,moncnn,moc,EnterpriseClient,PrinterController,rollInReceivedOrder,rollInReceivedOrder,1.0,1.0
487,2097,0.2027726863163473,7.569999999999999,16.0,0.8801858278986522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,1.0,1.0,clone,mcnn,moncnn,moc,EnterpriseClient,PrinterController,rollInReceivedOrder,rollInReceivedOrder,1.0,1.0
485,2089,0.2027726863163473,7.569999999999999,16.0,0.8801858278986522,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,1.0,1.0,clone,mcnn,moncnn,moc,EnterpriseClient,PrinterController,rollInReceivedOrder,rollInReceivedOrder,1.0,1.0
